cod_loc,localidad,estado,barriocomu,cod_polbar,objectid
18.0,Rafael Uribe,LEGALIZADO,Villa Gladys_,180179.0,742
18.0,Rafael Uribe,SIN LEGALIZAR,La Providencia,180069.0,744
18.0,Rafael Uribe,SIN LEGALIZAR,El Consuelo S.C. Arboleda Sur,180029.0,747
18.0,Rafael Uribe,LEGALIZADO,La Esperanza Alta,180059.0,749
18.0,Rafael Uribe,LEGALIZADO,La Merced Sur,180062.0,751
18.0,Rafael Uribe,SIN LEGALIZAR,Providencia Alta,180110.0,752
18.0,Rafael Uribe,SIN LEGALIZAR,Avenida Caracas II,180006.0,754
18.0,Rafael Uribe,SIN LEGALIZAR,RincÃ³n de los Molinos,180115.0,758
18.0,Rafael Uribe,LEGALIZADO,El Mirador,180031.0,760
18.0,Rafael Uribe,LEGALIZADO,CallejÃ³n de Santa BÃ¡rbara II,180015.0,763
12.0,Barrios Unidos,LEGALIZADO,Colombia,120005.0,767
12.0,Barrios Unidos,LEGALIZADO,San_Felipe,120055.0,768
11.0,,SIN LEGALIZAR,Huertos de la Estancia,110235.0,770
12.0,Barrios Unidos,SIN LEGALIZAR,Los AlcÃ¡zares Norte,120029.0,772
12.0,Barrios Unidos,SIN LEGALIZAR,Los AlcÃ¡zares,120027.0,773
13.0,Teusaquillo,SIN LEGALIZAR,Pablo VI Etapa II,130039.0,777
13.0,Teusaquillo,LEGALIZADO,Pablo VI Norte,130040.0,778
13.0,Teusaquillo,SIN LEGALIZAR,Biblioteca Virgilio Barco,130006.0,779
13.0,Teusaquillo,LEGALIZADO,Parque SimÃ³n BolÃ­var,130042.0,780
6.0,Tunjuelito,LEGALIZADO,Santa Rosa Sur,190228.0,785
1.0,UsaquÃ©n,SIN LEGALIZAR,San JosÃ© de UsaquÃ©n - Urb. Los Bosques,10197.0,790
1.0,UsaquÃ©n,LEGALIZADO,Los Consuelos,10141.0,794
11.0,,SIN LEGALIZAR,Urb. Picadelly,110751.0,796
1.0,UsaquÃ©n,LEGALIZADO,Santa MÃ³nica,10220.0,3253
2.0,Chapinero,SIN LEGALIZAR,S.C. La Salle,20077.0,3256
3.0,Santa Fe,LEGALIZADO,Sagrado CorazÃ³n,30041.0,3259
3.0,Santa Fe,LEGALIZADO,San Diego,30044.0,3260
5.0,Usme,SIN LEGALIZAR,S.C. El Nuevo Portal II Rural,50193.0,3262
3.0,Santa Fe,LEGALIZADO,La Macarena,30020.0,3266
3.0,Santa Fe,LEGALIZADO,San_MartÃ­n,30046.0,3267
3.0,Santa Fe,LEGALIZADO,La Perseverancia,30024.0,3268
9.0,FontibÃ³n,SIN LEGALIZAR,Urb. Parque Empresarial Santa Helena,90165.0,3280
9.0,FontibÃ³n,SIN LEGALIZAR,Torres de Centenario,90134.0,3281
9.0,FontibÃ³n,LEGALIZADO,Modelia,90073.0,3283
16.0,Puente Aranda,LEGALIZADO,Barcelona,160003.0,3284
16.0,Puente Aranda,LEGALIZADO,Puente Aranda,160048.0,3292
16.0,Puente Aranda,LEGALIZADO,San Rafael,160055.0,3293
16.0,Puente Aranda,SIN LEGALIZAR,Barcelona - Urb. Los Eucaliptos,160004.0,3294
11.0,,LEGALIZADO,Miraflores,110359.0,3297
12.0,Barrios Unidos,LEGALIZADO,Juan XXIII,120015.0,3298
12.0,Barrios Unidos,LEGALIZADO,Jorge EliÃ©cer Gaitan,120014.0,3299
12.0,Barrios Unidos,LEGALIZADO,Urb. SimÃ³n BolÃ­var,120065.0,3301
12.0,Barrios Unidos,LEGALIZADO,MetrÃ³polis,120036.0,3302
12.0,Barrios Unidos,SIN LEGALIZAR,Entrerios - Urb. Alma Industrial,120011.0,3303
12.0,Barrios Unidos,SIN LEGALIZAR,Polo Club - Colombiana de CapitalizaciÃ³n I Sector,120043.0,3307
12.0,Barrios Unidos,SIN LEGALIZAR,S.C. La Patria - Barrio San MartÃ­n,120052.0,3309
12.0,Barrios Unidos,LEGALIZADO,La Castellana,120017.0,3313
13.0,Teusaquillo,SIN LEGALIZAR,Prados de Salitre II,130043.0,3314
4.0,San CristÃ³bal,SIN LEGALIZAR,El Poblado,40054.0,3322
4.0,San CristÃ³bal,SIN LEGALIZAR,El TablÃ³n,40061.0,3324
11.0,,SIN LEGALIZAR,Morumbi,110365.0,3326
9.0,FontibÃ³n,SIN LEGALIZAR,Villa Andrea,90176.0,3327
4.0,San CristÃ³bal,SIN LEGALIZAR,Los Alpes del Zipa,40094.0,3328
4.0,San CristÃ³bal,SIN LEGALIZAR,S.C. Los Alpes,40158.0,3332
4.0,San CristÃ³bal,LEGALIZADO,La Sagrada Familia,40084.0,3337
4.0,San CristÃ³bal,SIN LEGALIZAR,S.C. San CristÃ³bal Sur,40164.0,3338
9.0,FontibÃ³n,SIN LEGALIZAR,Urb. El ParaÃ­so,90150.0,3339
11.0,,LEGALIZADO,Las_Brisas,110312.0,3347
9.0,FontibÃ³n,SIN LEGALIZAR,Los BohÃ­os de Hunza III Sector,90071.0,3349
10.0,EngativÃ¡,LEGALIZADO,San JoaquÃ­n,100088.0,3351
11.0,,LEGALIZADO,Lago de Suba,110310.0,3355
11.0,,SIN LEGALIZAR,Prados de Suba,110453.0,3357
16.0,Puente Aranda,LEGALIZADO,La Camelia,160030.0,3361
16.0,Puente Aranda,SIN LEGALIZAR,GalÃ¡n - El Portal del Castillo,160022.0,3362
16.0,Puente Aranda,SIN LEGALIZAR,GalÃ¡n - Urb. Los Arrayanes,160023.0,3363
16.0,Puente Aranda,LEGALIZADO,Remanso Sur,160050.0,3367
16.0,Puente Aranda,LEGALIZADO,Ospina PÃ©rez Sur,160044.0,3368
16.0,Puente Aranda,SIN LEGALIZAR,Autopista Sur,160002.0,3369
16.0,Puente Aranda,LEGALIZADO,Ortezal,160042.0,3372
18.0,Rafael Uribe,LEGALIZADO,La SerranÃ­a Sector Cultivos,180075.0,3374
11.0,,SIN LEGALIZAR,Urb. AragÃ³n,110675.0,3385
10.0,EngativÃ¡,SIN LEGALIZAR,San Marcos,100225.0,3390
11.0,,SIN LEGALIZAR,El Regreso,110199.0,3393
10.0,EngativÃ¡,LEGALIZADO,El Encanto,100044.0,3399
9.0,FontibÃ³n,LEGALIZADO,Predio Caldas,90084.0,3401
9.0,FontibÃ³n,SIN LEGALIZAR,S.C Ferrocaja,90105.0,3404
9.0,FontibÃ³n,SIN LEGALIZAR,Urb. CofradÃ­a,90144.0,3406
18.0,Rafael Uribe,LEGALIZADO,Los Chircales,180079.0,3410
16.0,Puente Aranda,SIN LEGALIZAR,Tibana II Sector - Parques de Primavera,160063.0,3414
16.0,Puente Aranda,SIN LEGALIZAR,Santa Rita III Sector,160060.0,3417
18.0,Rafael Uribe,SIN LEGALIZAR,Bosques de la Hacienda,180010.0,3420
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. Puerto Rico,180139.0,3423
18.0,Rafael Uribe,LEGALIZADO,Cerros de Oriente,180021.0,3424
11.0,,LEGALIZADO,Pinos de Lombardia,110424.0,3429
1.0,UsaquÃ©n,LEGALIZADO,El Redil,10082.0,3437
1.0,UsaquÃ©n,LEGALIZADO,El Pite,10081.0,3439
1.0,UsaquÃ©n,SIN LEGALIZAR,La Cita 2,10112.0,3440
1.0,UsaquÃ©n,SIN LEGALIZAR,Urb. Jardines del Norte,10036.0,3443
1.0,UsaquÃ©n,SIN LEGALIZAR,Jardines de Oriente,10104.0,3445
1.0,UsaquÃ©n,LEGALIZADO,El ToberÃ­n Mz 28,10084.0,3448
11.0,,LEGALIZADO,El Salitre Parte Alta,110212.0,3450
1.0,UsaquÃ©n,LEGALIZADO,Las OrquÃ­deas,10133.0,3452
1.0,UsaquÃ©n,SIN LEGALIZAR,Calamari,10043.0,3453
18.0,Rafael Uribe,LEGALIZADO,Buenos Aires La Esperanza Parcela La Fiscala,180013.0,3463
9.0,FontibÃ³n,LEGALIZADO,El Cuco La Estancia,90030.0,3465
5.0,Usme,SIN LEGALIZAR,S.C. Tocaimita Sur,50227.0,3466
10.0,EngativÃ¡,SIN LEGALIZAR,S.C. Engativa El Dorado,100191.0,3467
11.0,,SIN LEGALIZAR,Urb. La Fontana,110723.0,3469
10.0,EngativÃ¡,LEGALIZADO,San Ignacio,100221.0,3471
10.0,EngativÃ¡,SIN LEGALIZAR,El Encanto - Urb. Los Nogales,100047.0,3472
11.0,,SIN LEGALIZAR,Bosque de los Urapanes,110049.0,3473
10.0,EngativÃ¡,SIN LEGALIZAR,San Cayetano Norte,100220.0,3476
11.0,,SIN LEGALIZAR,Niza Suba - Pino Alto,110388.0,3478
10.0,EngativÃ¡,LEGALIZADO,GarcÃ©s Navas,100080.0,3482
10.0,EngativÃ¡,SIN LEGALIZAR,Villas de AlcalÃ¡ - Altamira (Hacienda),100266.0,3485
10.0,EngativÃ¡,LEGALIZADO,Porvenir,100171.0,3490
4.0,San CristÃ³bal,LEGALIZADO,Camino Viejo,40031.0,3493
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. Santiago PÃ©rez,180148.0,3495
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. Centenario,180122.0,3496
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. Quiroga Sur,180142.0,3497
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. Olaya,180138.0,3498
18.0,Rafael Uribe,LEGALIZADO,Gustavo Restrepo,180053.0,3502
18.0,Rafael Uribe,SIN LEGALIZAR,Bosque de San Carlos,180009.0,3503
18.0,Rafael Uribe,LEGALIZADO,Santa MÃ³nica,180160.0,3504
11.0,,SIN LEGALIZAR,Villa del Campo II Sector,110797.0,3507
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. San JosÃ© Sur,180145.0,3508
18.0,Rafael Uribe,SIN LEGALIZAR,Avenida DÃ©cima,180007.0,3509
18.0,Rafael Uribe,SIN LEGALIZAR,FundaciÃ³n Hospital San Carlos,180048.0,3510
10.0,EngativÃ¡,SIN LEGALIZAR,Julio Florez - Urb. Ingrura,100085.0,3513
10.0,EngativÃ¡,SIN LEGALIZAR,AlejandrÃ­a,100006.0,3514
10.0,EngativÃ¡,LEGALIZADO,Ciudad MÃ³naco,100032.0,3515
11.0,,SIN LEGALIZAR,Niza Suba - Los Eucaliptos,110385.0,3525
11.0,,SIN LEGALIZAR,Oasis de San Jorge,110409.0,3528
9.0,FontibÃ³n,SIN LEGALIZAR,S.C. Ferrocaja,90106.0,3230
9.0,FontibÃ³n,LEGALIZADO,Montecarlo_,90075.0,3234
5.0,Usme,LEGALIZADO,Brazuelos,50022.0,3241
16.0,Puente Aranda,LEGALIZADO,El Arpa y La Lira,160015.0,3243
9.0,FontibÃ³n,SIN LEGALIZAR,El Proveedor,90187.0,3246
10.0,EngativÃ¡,SIN LEGALIZAR,S.C. Los Ãlamos_,100200.0,3249
4.0,San CristÃ³bal,LEGALIZADO,Urb. Moore La Colina,40228.0,3261
3.0,Santa Fe,LEGALIZADO,Las Nieves,30027.0,3264
11.0,,SIN LEGALIZAR,Urb. El Recio,110704.0,3273
18.0,Rafael Uribe,SIN LEGALIZAR,Urb. Santa Catalina,180014.0,3275
3.0,Santa Fe,LEGALIZADO,San Dionisio,30045.0,3277
9.0,FontibÃ³n,SIN LEGALIZAR,Pueblo Nuevo,90102.0,3279
10.0,EngativÃ¡,SIN LEGALIZAR,Kalatea,100284.0,3282
11.0,,SIN LEGALIZAR,La Aurora Salitre Suba,110267.0,3290
3.0,Candelaria,SIN LEGALIZAR,Unidad Residencial Gonzalo JimÃ©nez De Quesada,170016.0,3291
12.0,Barrios Unidos,LEGALIZADO,San Fernando Occidental,120057.0,3295
12.0,Barrios Unidos,LEGALIZADO,La Merced Norte,120025.0,3296
9.0,FontibÃ³n,SIN LEGALIZAR,Parque Industrial,90082.0,3308
12.0,Barrios Unidos,SIN LEGALIZAR,Los Andes - Urb. Malta,120032.0,3310
12.0,Barrios Unidos,SIN LEGALIZAR,La Castellana - JosÃ© Maria Carbonel,120019.0,3312
13.0,Teusaquillo,LEGALIZADO,Cama Vieja Villa del CAN,130010.0,3315
10.0,EngativÃ¡,LEGALIZADO,La Florida,100097.0,3319
4.0,San CristÃ³bal,LEGALIZADO,Urb. La Herradura,40223.0,3321
4.0,San CristÃ³bal,SIN LEGALIZAR,S.C. San JosÃ© Sur Oriental,40167.0,3323
4.0,San CristÃ³bal,LEGALIZADO,San Blass,40173.0,3330
11.0,,SIN LEGALIZAR,El Santuario,110213.0,3333
4.0,San CristÃ³bal,LEGALIZADO,Montecarlo,40121.0,3340
4.0,San CristÃ³bal,LEGALIZADO,San CristÃ³bal Alto,40175.0,3341
5.0,Usme,LEGALIZADO,El Portal II Etapa,50068.0,3342
5.0,Usme,LEGALIZADO,Portal de la Vega,50166.0,3346
11.0,,SIN LEGALIZAR,El ArrayÃ¡n 2,110147.0,3348
9.0,FontibÃ³n,LEGALIZADO,La Perla_,90065.0,3350
10.0,EngativÃ¡,SIN LEGALIZAR,San JoaquÃ­n Norte,100222.0,3352
10.0,EngativÃ¡,SIN LEGALIZAR,Quirigua Plan Sidauto,100155.0,3353
6.0,Tunjuelito,LEGALIZADO,San Carlos,60023.0,3354
6.0,Tunjuelito,LEGALIZADO,Abraham Lincoln,60001.0,3359
6.0,Tunjuelito,SIN LEGALIZAR,S.C Meissen,60020.0,3360
16.0,Puente Aranda,LEGALIZADO,Los_Ãngeles,160039.0,3366
16.0,Puente Aranda,LEGALIZADO,Camilo Torres,160072.0,3373
5.0,Usme,LEGALIZADO,Casa Rey,50029.0,3375
11.0,,SIN LEGALIZAR,Iberia Segovia,110244.0,3376
18.0,Rafael Uribe,LEGALIZADO,Mirador de Barroco,180093.0,3380
5.0,Usme,SIN LEGALIZAR,S.C. Arrayanes I,50174.0,3383
11.0,,LEGALIZADO,Iberia,110236.0,3386
11.0,,SIN LEGALIZAR,Almendros de Suba,110006.0,3387
6.0,Tunjuelito,SIN LEGALIZAR,Nuevo Muzu II Sector 2a Etapa,60016.0,3394
11.0,,SIN LEGALIZAR,Villa de los Comuneros (Prados del Salitre),110454.0,3395
5.0,Usme,SIN LEGALIZAR,Urb. Zarelos,50270.0,3400
9.0,FontibÃ³n,LEGALIZADO,Sabana Grande,90183.0,3403
11.0,,LEGALIZADO,Granjas de Namur,110227.0,3407
9.0,FontibÃ³n,SIN LEGALIZAR,San JosÃ© de FontibÃ³n,90119.0,3408
8.0,Kennedy,SIN LEGALIZAR,Alamedas de Timiza II,80002.0,3409
18.0,Rafael Uribe,LEGALIZADO,Los Molinos I Sector,180080.0,3411
16.0,Puente Aranda,SIN LEGALIZAR,La Ponderosa,160034.0,3412
16.0,Puente Aranda,SIN LEGALIZAR,La Guaca IV Sector,160033.0,3413
16.0,Puente Aranda,SIN LEGALIZAR,Tejar,160061.0,3415
18.0,Rafael Uribe,SIN LEGALIZAR,Mirador II,180094.0,3419
18.0,Rafael Uribe,LEGALIZADO,Villa Morales,180182.0,3421
18.0,Rafael Uribe,LEGALIZADO,El Rosal,180039.0,3425
18.0,Rafael Uribe,LEGALIZADO,Marruecos,180091.0,3427
18.0,Rafael Uribe,LEGALIZADO,CallejÃ³n de Santa BÃ¡rbara Suroriental,180018.0,3428
18.0,Rafael Uribe,SIN LEGALIZAR,Zarazota I,180184.0,3431
16.0,Puente Aranda,SIN LEGALIZAR,El JazmÃ­n I Sector,160017.0,3433
16.0,Puente Aranda,SIN LEGALIZAR,El Sol,160019.0,3435
1.0,UsaquÃ©n,LEGALIZADO,Los Naranjos,10142.0,3436
1.0,UsaquÃ©n,SIN LEGALIZAR,San Antonio Norte - Codabas,10185.0,3438
1.0,UsaquÃ©n,LEGALIZADO,San Juan Bosco,10198.0,3441
1.0,UsaquÃ©n,LEGALIZADO,ToberÃ­n Oriental,10236.0,3446
1.0,UsaquÃ©n,SIN LEGALIZAR,Balcones de Oriente,10011.0,3447
11.0,,SIN LEGALIZAR,La OrquÃ­dea III Sector,110298.0,3451
1.0,UsaquÃ©n,SIN LEGALIZAR,Villa Magdala,10252.0,3454
5.0,Usme,LEGALIZADO,Granjas de San Pedro Santa Librada,50098.0,3458
5.0,Usme,SIN LEGALIZAR,Rosales de Bolonia,50172.0,3459
16.0,Puente Aranda,SIN LEGALIZAR,Milenta,160041.0,3461
16.0,Puente Aranda,LEGALIZADO,Camelia Sur IV Sector,160010.0,3462
9.0,FontibÃ³n,SIN LEGALIZAR,Urb. San Lorenzo,90167.0,3464
10.0,EngativÃ¡,SIN LEGALIZAR,S.C. El Pantano Rural,100189.0,3468
11.0,,SIN LEGALIZAR,El Refugio de la Colina I,110197.0,3474
11.0,,SIN LEGALIZAR,Sotileza,110625.0,3479
10.0,EngativÃ¡,LEGALIZADO,La Granja,100098.0,3486
11.0,,LEGALIZADO,Santa_Ana,110592.0,3488
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. Libertador,180130.0,3494
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. Quiroga,180140.0,3499
11.0,,SIN LEGALIZAR,Rodamonte,110482.0,3500
18.0,Rafael Uribe,SIN LEGALIZAR,Urb. Fucha,180168.0,3506
18.0,Rafael Uribe,LEGALIZADO,El Portal,180035.0,3512
10.0,EngativÃ¡,LEGALIZADO,Palo Blanco,100166.0,3518
10.0,EngativÃ¡,SIN LEGALIZAR,La Bonanza,100087.0,3519
10.0,EngativÃ¡,SIN LEGALIZAR,Alameda de Villaluz,100003.0,3521
10.0,EngativÃ¡,SIN LEGALIZAR,El Encanto - Urb. Aerolandia,100046.0,3524
11.0,,SIN LEGALIZAR,AgrupaciÃ³n El RincÃ³n,110003.0,3529
11.0,,SIN LEGALIZAR,S.C Vereda Suba Cerros,110543.0,3530
11.0,,SIN LEGALIZAR,Urb. Puerto Sol,110762.0,3531
11.0,,LEGALIZADO,Granada Norte,110225.0,3532
11.0,,SIN LEGALIZAR,Suba Linda,110626.0,3535
11.0,,SIN LEGALIZAR,Urb. Gavilanes,110713.0,3536
11.0,,SIN LEGALIZAR,Urb. Potrerillos de Suba,110761.0,3541
11.0,,SIN LEGALIZAR,Vista Hermosa II y Arboreto,110822.0,3547
11.0,,LEGALIZADO,RincÃ³n Escuela,110479.0,3548
11.0,,LEGALIZADO,El Carmen,110152.0,3549
1.0,UsaquÃ©n,LEGALIZADO,El Verbenal I,10087.0,797
1.0,UsaquÃ©n,SIN LEGALIZAR,La Pepita Norte,10124.0,799
1.0,UsaquÃ©n,SIN LEGALIZAR,RincÃ³n del Puente - Quinta Catania,10168.0,800
1.0,UsaquÃ©n,SIN LEGALIZAR,San Antonio (Hacienda),10182.0,802
8.0,Kennedy,SIN LEGALIZAR,Ciudad Kennedy Norte Supermanzana 9 A,80061.0,804
1.0,UsaquÃ©n,LEGALIZADO,Las Vegas El Recuerdo,10134.0,806
1.0,UsaquÃ©n,LEGALIZADO,Tibabita El Reposo,10231.0,808
1.0,UsaquÃ©n,LEGALIZADO,La Llanurita II,10123.0,813
1.0,UsaquÃ©n,LEGALIZADO,La Llanurita,10122.0,816
8.0,Kennedy,SIN LEGALIZAR,Castilla Real - Santa Maria de los Ãngeles,80050.0,817
1.0,UsaquÃ©n,LEGALIZADO,La Frontera,10117.0,819
1.0,UsaquÃ©n,LEGALIZADO,Arenera Buenavista,10009.0,820
1.0,UsaquÃ©n,LEGALIZADO,Santa Felisa,10218.0,825
5.0,Usme,SIN LEGALIZAR,Nueva Usme,50156.0,835
1.0,UsaquÃ©n,LEGALIZADO,California,10044.0,836
1.0,UsaquÃ©n,LEGALIZADO,El Cerro Parte Baja (Villa Nydia),10072.0,840
8.0,Kennedy,LEGALIZADO,Santa Paz - Santa Elvira,80267.0,843
1.0,UsaquÃ©n,LEGALIZADO,Santa Cecilia Parte Baja,10217.0,844
1.0,UsaquÃ©n,LEGALIZADO,Casa Blanca Norte,10049.0,846
1.0,UsaquÃ©n,SIN LEGALIZAR,S.C. Bosque de Pinos,10171.0,849
12.0,Barrios Unidos,LEGALIZADO,ConcepciÃ³n Norte,120006.0,853
12.0,Barrios Unidos,LEGALIZADO,Baquero,120001.0,855
12.0,Barrios Unidos,LEGALIZADO,San Miguel_,120059.0,862
8.0,Kennedy,SIN LEGALIZAR,Valladolid - A.S.D.,80291.0,866
12.0,Barrios Unidos,LEGALIZADO,Popular Modelo,120045.0,867
13.0,Teusaquillo,LEGALIZADO,Teusaquillo,130052.0,875
13.0,Teusaquillo,LEGALIZADO,Gran AmÃ©rica,130026.0,878
13.0,Teusaquillo,LEGALIZADO,Acevedo Tejada,130001.0,879
13.0,Teusaquillo,SIN LEGALIZAR,Ortezal CÃ¡diz,130036.0,883
13.0,Teusaquillo,LEGALIZADO,El_Recuerdo,130020.0,884
11.0,,SIN LEGALIZAR,Urb. Alamedas de San Diego,110671.0,885
8.0,Kennedy,SIN LEGALIZAR,Piamonte Occidental,80223.0,886
13.0,Teusaquillo,LEGALIZADO,Quinta Paredes,130046.0,887
14.0,Los MÃ¡rtires,LEGALIZADO,Florida,140007.0,889
14.0,Los MÃ¡rtires,LEGALIZADO,La Favorita,140009.0,890
16.0,Puente Aranda,SIN LEGALIZAR,Primavera Norte - San Francisco,160046.0,892
18.0,Rafael Uribe,LEGALIZADO,ResurrecciÃ³n,180113.0,903
18.0,Rafael Uribe,LEGALIZADO,El_Consuelo,180028.0,913
18.0,Rafael Uribe,SIN LEGALIZAR,PlayÃ³n La Playita,180106.0,914
18.0,Rafael Uribe,SIN LEGALIZAR,Macondo El Carmen,180086.0,918
18.0,Rafael Uribe,SIN LEGALIZAR,Avenida Caracas,180005.0,919
18.0,Rafael Uribe,LEGALIZADO,La Picota,180066.0,929
7.0,Bosa,SIN LEGALIZAR,S.C. San Diego Bosa,70279.0,1728
11.0,,SIN LEGALIZAR,El RincÃ³n de las Villas,110204.0,1747
11.0,,SIN LEGALIZAR,Arluz La Manuelita,110026.0,1749
7.0,Bosa,SIN LEGALIZAR,S.C. El Remanso,70241.0,1750
7.0,Bosa,LEGALIZADO,La Aurora,70132.0,1770
7.0,Bosa,LEGALIZADO,El_Progreso,70086.0,1776
7.0,Bosa,LEGALIZADO,Islandia,70121.0,1779
7.0,Bosa,LEGALIZADO,Sauces II,70328.0,1782
7.0,Bosa,LEGALIZADO,La IlusiÃ³n,70158.0,1787
7.0,Bosa,LEGALIZADO,La EstaciÃ³n,70150.0,1804
7.0,Bosa,LEGALIZADO,La Azucena,70133.0,1806
11.0,,LEGALIZADO,San Miguel Tibabuyes,110583.0,1810
7.0,Bosa,SIN LEGALIZAR,La Vega_,70182.0,1811
7.0,Bosa,LEGALIZADO,El Recuerdo,70090.0,1827
7.0,Bosa,LEGALIZADO,Santa_BÃ¡rbara,70321.0,1829
7.0,Bosa,SIN LEGALIZAR,S.C. Santa Fe Bosa,70281.0,1833
7.0,Bosa,LEGALIZADO,La UniÃ³n,70181.0,1834
7.0,Bosa,LEGALIZADO,Urb. Caldas,70333.0,1835
7.0,Bosa,SIN LEGALIZAR,S.C. San Pedro,70280.0,1836
7.0,Bosa,LEGALIZADO,La Esperanza II Sector - Tokio,70149.0,1845
7.0,Bosa,SIN LEGALIZAR,S.C. Osorio XXIII,70266.0,1852
7.0,Bosa,LEGALIZADO,Claretiano,70050.0,1872
7.0,Bosa,SIN LEGALIZAR,S.C. La Independencia,70256.0,1882
7.0,Bosa,LEGALIZADO,Charles De Gaulle,70044.0,1885
7.0,Bosa,LEGALIZADO,JimÃ©nez De Quesada II Sector,70126.0,1899
7.0,Bosa,LEGALIZADO,El TriÃ¡ngulo Sector Materas,70100.0,1900
7.0,Bosa,LEGALIZADO,La Azucena Sector El TriÃ¡ngulo,70135.0,1913
11.0,,SIN LEGALIZAR,Senderos de Britalia,110619.0,1914
7.0,Bosa,SIN LEGALIZAR,Recreo Reservado,70377.0,1927
7.0,Bosa,SIN LEGALIZAR,S.C. San Bernardino XVII,70275.0,1930
11.0,,SIN LEGALIZAR,Niza Suba - Torres del Camino,110392.0,1950
11.0,,SIN LEGALIZAR,El Cerezo y San Pedro,110156.0,1951
11.0,,SIN LEGALIZAR,Jerez de la Frontera,110253.0,1968
11.0,,SIN LEGALIZAR,La Floresta,110831.0,1969
11.0,,SIN LEGALIZAR,Campos de Silencio,110090.0,1974
11.0,,SIN LEGALIZAR,El Cerrito (Lote),110157.0,1976
11.0,,SIN LEGALIZAR,Iberia - RincÃ³n de Granada,110239.0,1982
11.0,,SIN LEGALIZAR,S.C. Bosques de San Jorge,110492.0,1986
11.0,,SIN LEGALIZAR,Chambacu Conejera,110116.0,1991
11.0,,SIN LEGALIZAR,Niza Suba - Urb. Ancadam,110394.0,2000
11.0,,SIN LEGALIZAR,Iberia El Poblar,110242.0,2002
11.0,,SIN LEGALIZAR,Britalia San Diego 2,110061.0,2016
11.0,,SIN LEGALIZAR,Los Pinares,110348.0,2022
11.0,,SIN LEGALIZAR,El Escorial,110164.0,2029
11.0,,SIN LEGALIZAR,Urb. El Moral II,110700.0,2039
11.0,,LEGALIZADO,Uribia,110781.0,2044
11.0,,SIN LEGALIZAR,Cerros de Niza Urb. Solitude,110113.0,2056
11.0,,SIN LEGALIZAR,Los Alcaparros,110330.0,2057
11.0,,SIN LEGALIZAR,Urb. Las PlÃ©yades,110734.0,2060
11.0,,SIN LEGALIZAR,Almeria de San LuÃ­s,110007.0,2064
11.0,,SIN LEGALIZAR,Urb. Plaza Vallarta,110756.0,2065
11.0,,SIN LEGALIZAR,Atenas El Velero,110031.0,2066
11.0,,SIN LEGALIZAR,Oikos Teucali San Antonio,110411.0,2074
11.0,,SIN LEGALIZAR,La Chucua - La Trinitaria,110271.0,2077
11.0,,SIN LEGALIZAR,Costa Azul II Etapa,110138.0,2082
11.0,,SIN LEGALIZAR,S.C. Ciudad JardÃ­n Norte,110500.0,2090
11.0,,SIN LEGALIZAR,Villa Cecilia,110792.0,2093
11.0,,SIN LEGALIZAR,Suba Naranjos San Carlos (Predio),110628.0,2094
11.0,,SIN LEGALIZAR,Parques del Campo,110421.0,3533
11.0,,SIN LEGALIZAR,Los Alcaparros de Suba,110331.0,3534
11.0,,SIN LEGALIZAR,S.C. Granada Norte,110510.0,3538
11.0,,SIN LEGALIZAR,Urb. El Bosque de Suba,110072.0,3542
11.0,,LEGALIZADO,San_Jorge,110569.0,3543
11.0,,SIN LEGALIZAR,Guadalcazar de Sotileza,110229.0,3544
11.0,,SIN LEGALIZAR,Urb. Iberia I Etapa,110715.0,3545
11.0,,SIN LEGALIZAR,Urb. La Palma I,110725.0,3550
11.0,,SIN LEGALIZAR,Urb. El Tabor,110708.0,3552
11.0,,SIN LEGALIZAR,Palma Aldea - Urb. El Merey,110415.0,3555
11.0,,LEGALIZADO,Aures II,110033.0,3558
11.0,,SIN LEGALIZAR,San Francisco Parte Alta II,110565.0,3560
11.0,,SIN LEGALIZAR,Versalles y Los Cerezos,110787.0,3561
11.0,,,Caminos de Esperanza,110847.0,3562
11.0,,SIN LEGALIZAR,S.C. Villa Elisa,110547.0,3563
11.0,,SIN LEGALIZAR,La Colina Campestre II Sector,110274.0,3572
11.0,,SIN LEGALIZAR,Iberia Portoalegre,110243.0,3573
11.0,,,Plazuelas de San Martin,110848.0,3576
11.0,,SIN LEGALIZAR,Urb. Plaza Baviera,110755.0,3579
11.0,,LEGALIZADO,Villa del Campo,110796.0,3580
11.0,,SIN LEGALIZAR,S.C. Batan,110491.0,3584
11.0,,SIN LEGALIZAR,S.C. Almirante Colon,110485.0,3587
11.0,,LEGALIZADO,Bosques de San Jorge,110050.0,3588
11.0,,SIN LEGALIZAR,Urb. Altamar,110672.0,3590
11.0,,,Conjunto Residencial Tayazal,110850.0,3591
11.0,,SIN LEGALIZAR,Mirandela (La Cartaja),110362.0,3592
11.0,,LEGALIZADO,Prado Veraniego,110443.0,3593
